,fname,image_height,image_width,start_x,start_y,end_x,end_y,detect_conf,mask,withoutMask
29353,1178.jpg,461,665,501,107,516,131,0,0.9798024,0.020197617
29354,1178.jpg,461,665,283,272,290,282,0,0.9070625,0.092937484
29355,1178.jpg,461,665,90,393,102,415,0,0.97423005,0.02576993
29356,1178.jpg,461,665,339,117,352,133,0,0.9655157,0.034484293
29357,1178.jpg,461,665,185,275,193,284,0,0.4716458,0.52835417
29358,1178.jpg,461,665,378,110,389,122,0,0.7717097,0.22829024
29359,1178.jpg,461,665,235,275,243,284,0,0.6082779,0.39172208
29360,1922.jpg,500,850,701,139,744,193,0,0.4727919,0.5272081
29361,1922.jpg,500,850,586,220,632,256,0,0.8329657,0.16703437
29362,1922.jpg,500,850,555,218,568,234,0,0.11143518,0.8885648
29363,880.jpg,335,600,557,152,590,194,0,0.97522146,0.024778541
29364,880.jpg,335,600,135,240,165,275,0,0.2533502,0.7466498
29365,880.jpg,335,600,478,198,517,245,0,0.99586016,0.004139798
29366,880.jpg,335,600,20,179,52,218,0,0.8945365,0.10546354
29367,880.jpg,335,600,269,124,286,145,0,0.048115343,0.9518846
29368,880.jpg,335,600,363,111,382,132,0,0.5755477,0.42445222
29369,880.jpg,335,600,220,164,242,191,0,0.69792354,0.30207652
29370,880.jpg,335,600,362,227,386,256,0,0.96529216,0.034707814
29371,880.jpg,335,600,321,182,344,207,0,0.78025836,0.2197417
29372,880.jpg,335,600,269,172,290,197,0,0.6909149,0.30908504
29373,880.jpg,335,600,177,158,197,181,0,0.08148581,0.9185142
29374,880.jpg,335,600,63,142,86,171,0,0.36040765,0.63959235
29375,880.jpg,335,600,444,166,471,196,0,0.09613242,0.9038676
29376,880.jpg,335,600,329,135,346,154,0,0.21193296,0.78806704
29377,880.jpg,335,600,397,148,416,172,0,0.8143279,0.1856721
29378,3763.jpg,330,630,45,35,108,126,0,7.6835764e-05,0.9999231
29379,3763.jpg,330,630,477,88,534,178,0,0.097711116,0.9022889
29380,193.jpg,443,665,138,106,176,157,0,0.9993955,0.00060448056
29381,1714.jpg,400,600,449,105,488,160,0,0.99989057,0.000109440625
29382,1714.jpg,400,600,263,123,300,163,0,0.9977817,0.0022183554
29383,1714.jpg,400,600,320,121,340,150,0,0.8074443,0.19255574
29384,1714.jpg,400,600,413,125,420,133,0,0.6745213,0.32547873
29385,1714.jpg,400,600,189,138,217,171,0,0.046733215,0.95326686
29386,1714.jpg,400,600,130,175,140,187,0,0.9268385,0.07316145
29387,3800.jpg,385,600,303,136,331,174,0,3.878141e-05,0.99996126
29388,3800.jpg,385,600,526,34,549,66,0,9.713319e-05,0.99990284
29389,3800.jpg,385,600,78,42,100,72,0,0.032476783,0.9675232
29390,803.jpg,2880,4248,1225,465,1505,778,0,0.00067782536,0.9993222
29391,803.jpg,2880,4248,1901,299,2159,708,0,0.00023910712,0.9997609
29392,803.jpg,2880,4248,656,336,932,807,0,0.00016831378,0.9998317
29393,803.jpg,2880,4248,2903,589,2934,628,0,0.58408505,0.41591498
29394,3840.jpg,461,720,136,176,147,191,0,0.36644417,0.6335559
29395,3840.jpg,461,720,173,174,183,185,0,0.7450772,0.25492284
29396,3840.jpg,461,720,79,178,88,188,0,0.49278504,0.50721496
29397,3840.jpg,461,720,300,176,307,185,0,0.097099155,0.9029009
29398,3840.jpg,461,720,280,178,288,188,0,0.35030824,0.64969176
29399,3840.jpg,461,720,235,179,244,190,0,0.60032856,0.3996714
29400,3840.jpg,461,720,47,167,56,177,0,0.84276396,0.15723597
29401,1909.jpg,328,512,143,141,160,163,0,0.011366633,0.98863345
29402,1909.jpg,328,512,383,190,401,213,0,0.9556869,0.044313043
29403,1909.jpg,328,512,469,194,490,218,0,0.95908695,0.040913057
29404,1909.jpg,328,512,209,273,253,322,0,0.65120816,0.3487919
29405,1909.jpg,328,512,124,279,149,310,0,0.10947775,0.89052224
29406,1909.jpg,328,512,446,195,458,214,0,0.87854826,0.12145179
29407,3748.jpg,390,632,429,94,457,110,0,0.0649405,0.93505955
29408,3748.jpg,390,632,167,61,192,80,0,0.027141808,0.9728582
29409,3748.jpg,390,632,298,61,308,82,0,0.47602957,0.5239705
29410,3748.jpg,390,632,152,41,167,65,0,0.9608848,0.039115213
29411,728.jpg,453,680,288,42,330,97,0,0.973436,0.026564019
29412,728.jpg,453,680,200,85,252,161,0,0.9993273,0.0006727166
29413,728.jpg,453,680,505,51,557,130,0,0.9797325,0.020267513
29414,728.jpg,453,680,449,61,487,112,0,0.2553677,0.74463236
29415,1311.jpg,960,1280,582,396,615,442,0,0.98984283,0.010157166
29416,1311.jpg,960,1280,853,466,885,502,0,0.99318755,0.006812482
29417,1311.jpg,960,1280,268,429,297,471,0,0.9857572,0.014242864
29418,861.jpg,288,512,246,148,274,180,0,0.00067900243,0.999321
29419,861.jpg,288,512,365,85,380,101,0,0.12420255,0.87579745
29420,861.jpg,288,512,403,86,416,100,0,0.13640955,0.8635905
29421,861.jpg,288,512,30,52,52,80,0,0.7207914,0.27920857
29422,861.jpg,288,512,102,88,119,109,0,0.03092856,0.96907145
29423,861.jpg,288,512,451,101,468,116,0,0.14730935,0.8526907
29424,861.jpg,288,512,368,179,405,218,0,0.023770591,0.9762295
29425,861.jpg,288,512,329,115,352,138,0,0.005712685,0.9942873
29426,861.jpg,288,512,177,94,189,108,0,0.48163903,0.518361
29427,861.jpg,288,512,275,85,287,100,0,0.879779,0.120221
29428,861.jpg,288,512,59,92,74,107,0,0.28375798,0.716242
29429,861.jpg,288,512,423,106,441,130,0,0.80016387,0.19983616
29430,861.jpg,288,512,132,102,149,123,0,0.5213985,0.47860152
29431,861.jpg,288,512,438,77,446,87,0,0.84878075,0.15121923
29432,861.jpg,288,512,303,81,313,94,0,0.5131117,0.4868883
29433,861.jpg,288,512,478,74,489,84,0,0.5077765,0.4922235
29434,861.jpg,288,512,228,94,240,110,0,0.23639943,0.7636006
29435,861.jpg,288,512,196,79,205,90,0,0.42838597,0.5716141
29436,861.jpg,288,512,326,78,335,88,0,0.074871466,0.92512846
29437,861.jpg,288,512,270,79,279,91,0,0.68855155,0.31144845
29438,861.jpg,288,512,416,85,423,95,0,0.60729843,0.39270163
29439,861.jpg,288,512,461,81,469,91,0,0.29669744,0.7033026
29440,861.jpg,288,512,231,82,238,90,0,0.24612811,0.75387186
29441,861.jpg,288,512,296,81,303,90,0,0.18234451,0.8176555
29442,861.jpg,288,512,275,70,282,79,0,0.50143105,0.49856898
29443,3721.jpg,538,1600,1310,21,1336,59,0,0.52150905,0.4784909
29444,3721.jpg,538,1600,641,99,659,121,0,0.38940656,0.6105935
29445,3721.jpg,538,1600,1132,111,1156,142,0,0.015765786,0.9842343
29446,3721.jpg,538,1600,288,79,301,94,0,0.34574583,0.6542542
29447,3721.jpg,538,1600,430,86,446,106,0,0.76647073,0.23352925
29448,3721.jpg,538,1600,1422,32,1439,53,0,0.04335467,0.95664537
29449,3721.jpg,538,1600,503,90,520,113,0,0.76930475,0.23069528
29450,3721.jpg,538,1600,933,91,950,110,0,0.11857833,0.8814216
29451,3721.jpg,538,1600,305,90,322,110,0,0.63003063,0.36996946
29452,3721.jpg,538,1600,692,95,706,112,0,0.9173783,0.082621686
29453,3721.jpg,538,1600,68,93,84,112,0,0.6562672,0.34373274
29454,3721.jpg,538,1600,1037,116,1063,162,0,0.018984905,0.9810151
29455,3721.jpg,538,1600,375,89,390,105,0,0.89302874,0.10697125
29456,3721.jpg,538,1600,38,96,52,111,0,0.3329198,0.66708016
29457,3721.jpg,538,1600,261,430,277,452,0,0.24082449,0.75917554
29458,3721.jpg,538,1600,117,85,132,101,0,0.3216635,0.6783365
29459,3721.jpg,538,1600,249,80,266,100,0,0.71268195,0.28731802
29460,3721.jpg,538,1600,337,83,352,100,0,0.590024,0.40997598
29461,3721.jpg,538,1600,140,87,153,103,0,0.8227911,0.17720892
29462,3721.jpg,538,1600,576,88,592,107,0,0.91989124,0.080108695
29463,3721.jpg,538,1600,559,100,576,117,0,0.7543721,0.24562788
29464,3721.jpg,538,1600,819,97,836,114,0,0.7113085,0.28869155
29465,3721.jpg,538,1600,468,93,482,106,0,0.51907814,0.48092192
29466,3721.jpg,538,1600,184,94,202,110,0,0.72265005,0.27734995
29467,3721.jpg,538,1600,850,54,867,76,0,0.20882192,0.7911781
29468,3721.jpg,538,1600,416,91,428,103,0,0.3885938,0.6114062
29469,3721.jpg,538,1600,582,186,599,203,0,0.9428349,0.057165008
29470,3721.jpg,538,1600,206,81,223,101,0,0.0175122,0.98248786
29471,2828.jpg,324,500,325,77,339,95,0,0.8245799,0.17542012
29472,2828.jpg,324,500,140,50,159,72,0,0.021029148,0.9789708
29473,2828.jpg,324,500,419,127,442,160,0,0.05575487,0.94424516
29474,2828.jpg,324,500,82,72,121,111,0,0.31035015,0.6896498
29475,3665.jpg,495,660,473,54,505,98,0,0.015693938,0.9843061
29476,3665.jpg,495,660,396,78,427,114,0,9.526773e-05,0.99990475
29477,3665.jpg,495,660,190,55,233,110,0,0.3796501,0.6203499
29478,3665.jpg,495,660,275,54,307,100,0,0.98843455,0.011565385
29479,3665.jpg,495,660,167,246,218,298,0,0.99910766,0.00089227624
29480,3665.jpg,495,660,335,81,366,121,0,0.55320716,0.44679284
29481,3665.jpg,495,660,98,31,114,50,0,0.20863055,0.79136944
29482,3665.jpg,495,660,480,173,511,243,0,0.9857517,0.014248349
29483,3665.jpg,495,660,39,12,50,25,0,0.7907142,0.20928577
29484,3665.jpg,495,660,129,33,142,51,0,0.08601957,0.91398036
29485,3290.jpg,315,512,200,114,223,145,0,0.6371545,0.3628455
29486,3290.jpg,315,512,331,143,354,171,0,0.31468695,0.68531305
29487,4104.jpg,1280,1866,809,391,910,482,0,0.9771418,0.02285822
29488,4104.jpg,1280,1866,1397,425,1439,477,0,0.9990336,0.0009664739
29489,4104.jpg,1280,1866,1702,432,1749,492,0,0.9996486,0.00035142654
29490,4104.jpg,1280,1866,1034,323,1080,380,0,0.0905539,0.9094461
29491,4104.jpg,1280,1866,1502,455,1536,490,0,0.7846449,0.2153551
29492,4104.jpg,1280,1866,567,259,637,364,0,0.9999565,4.348277e-05
29493,4104.jpg,1280,1866,1811,436,1834,465,0,0.40487927,0.59512067
29494,4104.jpg,1280,1866,1547,453,1576,480,0,0.027236918,0.9727631
29495,4104.jpg,1280,1866,1736,419,1761,453,0,0.6753345,0.3246655
29496,4104.jpg,1280,1866,747,458,792,515,0,0.9987754,0.0012245815
29497,4104.jpg,1280,1866,90,138,97,147,0,0.33029258,0.66970736
29498,4104.jpg,1280,1866,1786,443,1808,469,0,0.036645327,0.96335465
29499,4104.jpg,1280,1866,1840,453,1859,471,0,0.603209,0.39679104
29500,715.jpg,389,586,176,109,235,178,0,0.9694706,0.030529423
29501,715.jpg,389,586,395,95,467,175,0,0.98884994,0.01115008
29502,715.jpg,389,586,60,200,70,215,0,0.7160389,0.28396112
29503,3532.jpg,374,666,543,119,562,146,0,0.27389333,0.72610676
29504,3532.jpg,374,666,399,124,416,153,0,0.01789399,0.982106
29505,944.jpg,500,750,431,144,486,211,0,0.9999993,6.7370615e-07
29506,944.jpg,500,750,91,206,111,246,0,0.9716096,0.028390428
29507,1331.jpg,702,1024,740,240,783,296,0,0.9995283,0.00047167542
29508,1331.jpg,702,1024,573,248,620,313,0,0.999928,7.1982e-05
29509,1331.jpg,702,1024,109,141,150,232,0,0.9992749,0.00072507584
29510,1331.jpg,702,1024,810,199,855,270,0,0.9987936,0.0012063375
29511,3148.jpg,675,900,165,394,209,449,0,1.2386026e-05,0.9999876
29512,3148.jpg,675,900,731,350,755,379,0,0.00043894278,0.999561
29513,3148.jpg,675,900,369,365,395,397,0,0.9783344,0.021665582
29514,3148.jpg,675,900,433,247,451,270,0,0.014467011,0.98553294
29515,3148.jpg,675,900,635,323,652,340,0,0.46955675,0.53044325
29516,3148.jpg,675,900,697,317,711,334,0,0.510046,0.489954
29517,3148.jpg,675,900,570,325,586,350,0,0.047042806,0.9529572
29518,3148.jpg,675,900,808,322,824,346,0,0.76845026,0.23154978
29519,3148.jpg,675,900,651,359,673,401,0,0.028317861,0.9716822
29520,3148.jpg,675,900,764,340,779,363,0,0.44279525,0.5572048
29521,3148.jpg,675,900,411,428,442,485,0,0.88010174,0.11989823
29522,3148.jpg,675,900,590,318,604,336,0,0.15759069,0.84240925
29523,3148.jpg,675,900,542,398,564,441,0,0.480442,0.519558
29524,3249.jpg,569,500,255,175,298,232,0,4.5075103e-06,0.99999547
29525,3249.jpg,569,500,221,34,268,98,0,0.00055116555,0.99944884
29526,3050.jpg,341,512,303,165,316,181,0,0.52688116,0.47311878
29527,3050.jpg,341,512,359,164,371,178,0,0.72943366,0.27056637
29528,3050.jpg,341,512,259,157,275,177,0,0.82579774,0.17420226
29529,61.jpg,500,800,548,181,570,210,0,3.5705383e-05,0.99996424
29530,61.jpg,500,800,580,171,606,204,0,0.12115714,0.8788429
29531,61.jpg,500,800,486,194,499,211,0,0.15260719,0.84739286
29532,61.jpg,500,800,424,198,431,206,0,0.53385985,0.4661402
29533,61.jpg,500,800,456,200,462,209,0,0.8102449,0.18975514
29534,61.jpg,500,800,530,204,533,209,0,0.39531395,0.6046861
29535,3835.jpg,486,863,417,136,477,218,0,0.9997125,0.00028745172
29536,3300.jpg,667,1000,208,362,275,483,0,0.99991953,8.050916e-05
29537,3300.jpg,667,1000,215,260,231,283,0,0.8456368,0.1543632
29538,3300.jpg,667,1000,966,296,977,312,0,0.15163314,0.84836686
29539,3300.jpg,667,1000,369,278,380,297,0,0.39603388,0.60396606
29540,3300.jpg,667,1000,975,304,994,332,0,0.6448663,0.3551337
29541,3300.jpg,667,1000,346,273,355,287,0,0.29325446,0.70674556
29542,3300.jpg,667,1000,623,251,630,258,0,0.48408532,0.5159147
29543,3300.jpg,667,1000,501,265,509,276,0,0.38669887,0.61330116
29544,3300.jpg,667,1000,587,282,597,300,0,0.57799536,0.42200464
29545,3300.jpg,667,1000,421,263,428,275,0,0.16072997,0.83927006
29546,3300.jpg,667,1000,538,262,543,272,0,0.2500885,0.74991155
29547,3727.jpg,341,512,219,83,239,107,0,0.98050714,0.01949287
29548,3727.jpg,341,512,316,81,329,104,0,0.0028210562,0.9971789
29549,179.jpg,453,665,576,106,608,146,0,0.6460636,0.35393637
29550,179.jpg,453,665,513,117,545,154,0,0.33506078,0.66493917
29551,179.jpg,453,665,254,102,283,135,0,0.9672697,0.032730315
29552,179.jpg,453,665,107,94,135,126,0,0.98240083,0.017599171
29553,179.jpg,453,665,166,109,189,135,0,0.12599096,0.8740091
29554,3822.jpg,1080,1920,898,151,1008,279,0,0.9983417,0.0016583613
29555,3822.jpg,1080,1920,204,293,283,378,0,0.98089397,0.019106058
29556,3822.jpg,1080,1920,560,546,620,651,0,0.009386412,0.9906136
29557,3822.jpg,1080,1920,1626,233,1665,300,0,0.5911686,0.40883136
29558,3822.jpg,1080,1920,119,149,157,209,0,0.32012615,0.6798739
29559,3822.jpg,1080,1920,19,122,30,136,0,0.27217698,0.727823
29560,3822.jpg,1080,1920,278,102,292,122,0,0.41910917,0.5808909
29561,1055.jpg,401,642,490,107,557,171,0,0.09725059,0.90274936
29562,1055.jpg,401,642,282,118,319,167,0,0.088203244,0.9117968
29563,1055.jpg,401,642,118,146,153,202,0,0.1663821,0.8336179
29564,1055.jpg,401,642,214,135,239,163,0,0.008571397,0.99142855
29565,1055.jpg,401,642,393,133,416,158,0,0.32160684,0.6783931
29566,1055.jpg,401,642,261,139,271,154,0,0.44774443,0.55225563
29567,135.jpg,432,768,488,120,524,173,0,7.620633e-05,0.9999238
29568,135.jpg,432,768,223,123,240,145,0,0.01796463,0.9820354
29569,135.jpg,432,768,373,141,391,165,0,0.105262734,0.89473724
29570,135.jpg,432,768,40,97,50,112,0,0.6452593,0.35474068
29571,135.jpg,432,768,277,85,284,93,0,0.5854827,0.41451722
29572,135.jpg,432,768,293,86,299,94,0,0.32217085,0.67782915
29573,135.jpg,432,768,256,109,264,122,0,0.6400034,0.35999665
29574,135.jpg,432,768,194,137,208,162,0,0.90918994,0.09081013
29575,991.jpg,390,890,620,192,638,212,0,0.7678884,0.23211162
29576,991.jpg,390,890,337,150,350,164,0,0.69169146,0.3083085
29577,991.jpg,390,890,618,93,628,104,0,0.803682,0.19631794
29578,991.jpg,390,890,513,168,526,182,0,0.76849747,0.23150252
29579,991.jpg,390,890,592,34,598,41,0,0.9108774,0.08912258
29580,991.jpg,390,890,647,21,652,27,0,0.87237763,0.12762235
29581,991.jpg,390,890,403,84,412,94,0,0.91231036,0.08768964
29582,991.jpg,390,890,511,97,521,106,0,0.49715835,0.50284165
29583,991.jpg,390,890,220,146,232,158,0,0.31798345,0.6820165
29584,3772.jpg,1965,2896,1736,553,1808,646,0,2.6397238e-05,0.99997365
29585,3772.jpg,1965,2896,1956,559,2035,654,0,4.7958136e-05,0.9999521
29586,3772.jpg,1965,2896,2300,642,2375,738,0,9.296255e-07,0.99999905
29587,3772.jpg,1965,2896,2132,775,2215,868,0,1.7314141e-08,1.0
29588,3772.jpg,1965,2896,1497,627,1572,731,0,2.4846144e-05,0.9999752
29589,3772.jpg,1965,2896,1327,593,1406,690,0,3.8795206e-06,0.99999607
29590,3772.jpg,1965,2896,2553,642,2627,739,0,0.00020200537,0.999798
29591,3772.jpg,1965,2896,207,780,289,883,0,2.4131523e-05,0.9999759
29592,1326.jpg,384,512,147,197,159,212,0,0.91945314,0.080546826
29593,1326.jpg,384,512,165,201,178,217,0,0.9646315,0.035368565
29594,1326.jpg,384,512,338,190,346,199,0,0.3018219,0.6981781
29595,1326.jpg,384,512,440,193,446,200,0,0.39032772,0.6096722
29596,1326.jpg,384,512,293,198,296,202,0,0.64155316,0.35844678
29597,1859.jpg,1002,1620,1490,544,1589,643,0,0.034761727,0.9652383
29598,1859.jpg,1002,1620,91,590,206,714,0,0.146573,0.853427
29599,1859.jpg,1002,1620,325,420,413,491,0,0.028092898,0.9719071
29600,1859.jpg,1002,1620,1531,170,1556,202,0,0.08766193,0.912338
29601,1859.jpg,1002,1620,719,182,752,214,0,0.5019319,0.49806806
29602,1859.jpg,1002,1620,587,244,637,283,0,0.04167881,0.9583212
29603,1859.jpg,1002,1620,1076,203,1103,243,0,0.56193197,0.43806803
29604,1859.jpg,1002,1620,647,185,664,205,0,0.52757055,0.47242942
29605,1859.jpg,1002,1620,806,149,819,166,0,0.56436723,0.43563282
29606,1859.jpg,1002,1620,1443,204,1458,222,0,0.25542945,0.7445706
29607,1963.jpg,616,960,524,71,562,134,0,0.076774366,0.92322564
29608,1963.jpg,616,960,414,119,452,179,0,0.059201714,0.9407983
29609,1963.jpg,616,960,704,125,741,172,0,0.008138477,0.99186146
29610,390.jpg,326,475,166,108,185,132,0,0.013049629,0.98695034
29611,390.jpg,326,475,446,235,473,280,0,0.757127,0.24287303
29612,390.jpg,326,475,449,182,466,210,0,0.90033436,0.09966565
29613,390.jpg,326,475,355,182,370,208,0,0.7250063,0.2749938
29614,390.jpg,326,475,279,169,287,183,0,0.5126766,0.4873234
29615,1582.jpg,453,680,502,117,525,144,0,0.9640234,0.035976566
29616,3200.jpg,600,1000,117,315,141,348,0,0.6700136,0.32998636
29617,3200.jpg,600,1000,251,336,274,368,0,0.14855057,0.8514495
29618,3200.jpg,600,1000,953,342,978,377,0,0.07979843,0.92020154
29619,3200.jpg,600,1000,179,293,191,308,0,0.44438857,0.55561143
29620,3200.jpg,600,1000,744,345,761,376,0,0.115574695,0.88442534
29621,3200.jpg,600,1000,621,343,639,370,0,0.062421348,0.9375786
29622,3200.jpg,600,1000,218,291,229,304,0,0.8231069,0.17689313
29623,3200.jpg,600,1000,264,286,273,298,0,0.6131282,0.38687184
29624,3200.jpg,600,1000,131,287,141,300,0,0.2920563,0.70794374
29625,3200.jpg,600,1000,443,299,452,315,0,0.7893652,0.21063483
29626,3200.jpg,600,1000,410,305,422,320,0,0.2406788,0.75932115
29627,3200.jpg,600,1000,395,283,402,292,0,0.18593903,0.8140609
29628,3200.jpg,600,1000,389,350,404,377,0,0.12350958,0.8764905
29629,3200.jpg,600,1000,825,320,837,343,0,0.20387773,0.79612225
29630,3200.jpg,600,1000,222,413,259,478,0,0.11409376,0.8859062
29631,3200.jpg,600,1000,33,262,51,287,0,0.9809919,0.019008102
29632,3200.jpg,600,1000,490,329,502,352,0,0.8176431,0.18235691
29633,3200.jpg,600,1000,456,277,460,282,0,0.5489028,0.45109722
29634,3200.jpg,600,1000,207,287,213,296,0,0.32143632,0.6785637
29635,3200.jpg,600,1000,402,264,406,270,0,0.5958241,0.40417585
29636,3200.jpg,600,1000,291,310,301,327,0,0.77354765,0.22645238
29637,3200.jpg,600,1000,419,275,424,281,0,0.29778278,0.7022173
29638,3713.jpg,443,665,206,112,224,142,0,0.10646659,0.8935334
29639,3713.jpg,443,665,291,134,307,158,0,0.0052001765,0.99479985
29640,586.jpg,276,414,57,89,83,126,0,0.952374,0.047625996
29641,586.jpg,276,414,351,94,380,134,0,0.9939995,0.006000552
29642,586.jpg,276,414,138,58,158,86,0,0.0024255072,0.9975745
29643,586.jpg,276,414,103,90,117,109,0,0.60338986,0.3966102
29644,586.jpg,276,414,251,56,271,95,0,0.99878985,0.0012101763
29645,586.jpg,276,414,152,63,173,108,0,0.49414492,0.50585514
29646,586.jpg,276,414,294,106,314,134,0,0.3208642,0.6791358
29647,1041.jpg,600,800,357,103,401,156,0,0.043752782,0.9562472
29648,1041.jpg,600,800,582,143,621,192,0,0.9665368,0.03346322
29649,1041.jpg,600,800,486,159,495,170,0,0.30540603,0.69459397
29650,1041.jpg,600,800,297,164,330,202,0,0.13835643,0.8616435
29651,256.jpg,404,404,228,250,244,276,0,0.84590083,0.15409915
29652,256.jpg,404,404,325,231,331,238,0,0.71612525,0.28387475
29653,256.jpg,404,404,342,231,348,239,0,0.744513,0.25548702
29654,256.jpg,404,404,325,111,335,124,0,0.8371059,0.16289409
29655,256.jpg,404,404,24,223,36,237,0,0.3781449,0.62185514
29656,256.jpg,404,404,267,234,274,244,0,0.7205441,0.2794559
29657,256.jpg,404,404,314,236,321,244,0,0.6665464,0.33345363
29658,256.jpg,404,404,289,102,305,121,0,0.21617539,0.78382456
29659,256.jpg,404,404,259,240,268,250,0,0.6196016,0.38039833
29660,1217.jpg,356,586,145,85,205,158,0,0.99995637,4.3661443e-05
29661,1217.jpg,356,586,316,86,351,128,0,0.9815576,0.01844246
29662,1217.jpg,356,586,349,31,371,59,0,0.14057499,0.859425
29663,3694.jpg,800,600,482,488,500,511,0,0.8332862,0.1667138
29664,3694.jpg,800,600,369,490,385,508,0,0.7309061,0.2690939
29665,3184.jpg,570,800,462,277,481,299,0,0.012925003,0.9870749
29666,3184.jpg,570,800,325,284,343,305,0,0.094353296,0.90564674
29667,3184.jpg,570,800,613,276,632,299,0,0.019331502,0.9806685
29668,3184.jpg,570,800,56,279,75,302,0,0.031246252,0.9687537
29669,3184.jpg,570,800,690,274,710,297,0,0.018590286,0.98140967
29670,3184.jpg,570,800,186,278,204,299,0,0.015312234,0.98468775
29671,3184.jpg,570,800,430,279,448,299,0,0.021978855,0.9780212
29672,3184.jpg,570,800,297,280,315,301,0,0.24446577,0.75553423
29673,3184.jpg,570,800,364,283,382,304,0,0.0075673154,0.9924327
29674,3184.jpg,570,800,534,274,553,295,0,0.028288472,0.9717116
29675,3184.jpg,570,800,568,280,586,300,0,0.0045823627,0.9954176
29676,3184.jpg,570,800,259,282,277,303,0,0.030063685,0.9699364
29677,3184.jpg,570,800,396,283,414,303,0,0.048200455,0.9517995
29678,3184.jpg,570,800,641,276,659,297,0,0.07281301,0.92718697
29679,3184.jpg,570,800,497,272,515,293,0,0.0070539396,0.9929461
29680,3184.jpg,570,800,234,282,251,302,0,0.20496692,0.7950331
29681,3184.jpg,570,800,591,282,608,302,0,0.08456864,0.9154313
29682,3184.jpg,570,800,169,283,186,303,0,0.6671829,0.33281714
29683,3184.jpg,570,800,739,282,757,302,0,0.19622238,0.8037777
29684,3184.jpg,570,800,218,286,235,306,0,0.0022998685,0.99770015
29685,3184.jpg,570,800,340,282,356,301,0,0.023011291,0.97698873
29686,3184.jpg,570,800,281,281,296,300,0,0.4546021,0.5453979
29687,3184.jpg,570,800,657,282,671,301,0,0.4146177,0.5853823
29688,3184.jpg,570,800,520,280,535,298,0,0.2847213,0.71527874
29689,3184.jpg,570,800,408,278,420,296,0,0.09060304,0.909397
29690,42.jpg,900,1200,367,612,387,636,0,6.5025306e-05,0.9999349
29691,42.jpg,900,1200,519,434,547,468,0,0.9992355,0.00076452916
29692,42.jpg,900,1200,349,445,376,486,0,0.38886225,0.6111377
29693,42.jpg,900,1200,266,423,275,436,0,0.74678904,0.253211
29694,42.jpg,900,1200,244,457,266,493,0,0.28388354,0.7161164
29695,42.jpg,900,1200,466,451,477,463,0,0.69375914,0.3062409
29696,42.jpg,900,1200,403,448,413,463,0,0.33488473,0.66511524
29697,42.jpg,900,1200,732,464,742,481,0,0.37958577,0.6204142
29698,42.jpg,900,1200,285,426,292,435,0,0.42009464,0.57990545
29699,42.jpg,900,1200,426,444,434,453,0,0.31168085,0.68831915
29700,42.jpg,900,1200,445,455,453,466,0,0.7146086,0.28539142
29701,3776.jpg,440,660,396,165,405,175,0,0.34136865,0.6586313
29702,3776.jpg,440,660,634,245,646,258,0,0.5782143,0.42178568
29703,3776.jpg,440,660,314,157,325,172,0,0.26147887,0.7385211
29704,3776.jpg,440,660,266,166,274,176,0,0.76745677,0.23254327
29705,3776.jpg,440,660,520,238,533,252,0,0.7967211,0.2032789
29706,1238.jpg,342,512,78,65,103,97,0,0.1943694,0.80563056
29707,1238.jpg,342,512,382,104,400,127,0,0.73802423,0.26197577
29708,3586.jpg,424,636,252,89,294,144,0,0.9805681,0.0194319
29709,3586.jpg,424,636,297,40,308,53,0,0.56386197,0.4361381
29710,3951.jpg,385,620,35,72,68,113,0,0.8777244,0.12227559
29711,676.jpg,667,1000,406,274,450,327,0,0.9646001,0.035399918
29712,676.jpg,667,1000,275,273,313,315,0,0.8567589,0.1432411
29713,676.jpg,667,1000,534,285,551,306,0,0.5160107,0.4839893
29714,676.jpg,667,1000,83,267,95,284,0,0.59946394,0.40053612
29715,676.jpg,667,1000,661,231,706,304,0,0.9962536,0.003746335
29716,676.jpg,667,1000,482,291,488,298,0,0.43882284,0.56117713
29717,676.jpg,667,1000,376,285,386,295,0,0.8615575,0.13844252
29718,676.jpg,667,1000,574,297,582,306,0,0.81457204,0.18542795
29719,676.jpg,667,1000,379,198,387,209,0,0.18735,0.81264997
29720,1014.jpg,400,600,141,151,172,190,0,0.43556732,0.56443274
29721,1014.jpg,400,600,369,139,410,186,0,0.70521855,0.29478142
29722,1014.jpg,400,600,415,105,443,141,0,0.09432932,0.9056707
29723,1014.jpg,400,600,234,151,267,201,0,0.015124853,0.98487514
29724,1014.jpg,400,600,252,120,272,143,0,0.0018300251,0.9981699
29725,1014.jpg,400,600,321,120,344,152,0,0.041148346,0.9588517
29726,1759.jpg,376,670,58,95,107,162,0,0.9775259,0.022474142
29727,1759.jpg,376,670,232,82,298,150,0,0.89948696,0.1005131
29728,2229.jpg,647,1024,187,106,253,196,0,0.9999819,1.809396e-05
29729,2229.jpg,647,1024,623,143,634,156,0,0.57538813,0.42461184
29730,2229.jpg,647,1024,606,191,618,206,0,0.9235455,0.07645456
29731,2229.jpg,647,1024,530,184,541,199,0,0.042965528,0.95703447
29732,2229.jpg,647,1024,125,73,158,121,0,0.9590299,0.04097003
29733,2229.jpg,647,1024,734,169,742,179,0,0.6378668,0.36213315
29734,2229.jpg,647,1024,691,164,697,173,0,0.2526756,0.7473244
